name;streetAddress;postalCode;addressLocality;addressRegion;addressCountry;geo_latitude;geo_longitude;url
Oberländer Schafskäsemanufaktur;Struth 20;07570;Harth-Pöllnitz;Sachsen;Deutschland;50.777560;11.951762;https://hofladen.info/hofladen/oberlander-schafskasemanufaktur
Gutshof Kraatz;Schloßstraße 7;17291;Nordwestuckermark;Brandenburg;Deutschland;53.390344;13.666446;https://hofladen.info/hofladen/gutshof-kraatz
Ökohof Engler;Serwester Dorfstraße 72;16230;Chorin;Brandenburg;Deutschland;52.929189;13.925075;https://hofladen.info/hofladen/okohof-engler
Honigmeisterei;Gartenstr. 13;78136;Schonach;Baden-Württemberg;Deutschland;48.140177;8.214982;https://hofladen.info/hofladen/honigmeisterei
Gut Darß;Am Wald 26;18375;Born am Darß;Mecklenburg-Vorpommern;Deutschland;54.387480;12.522090;https://hofladen.info/hofladen/gut-dar%C3%9F
Kartoffellandhof - Siethen;Ebereschenallee 4;14974 ;Ludwigsfelde ;Brandenburg;Deutschland;52.283243;13.212601;https://hofladen.info/hofladen/kartoffellandhof-siethen
Bienenprodukte Versand;Westerberg 3;83550;Emmering;Bayern;Deutschland;47.991877;12.045061;https://hofladen.info/hofladen/bienenprodukte-versand
Holzers Hofladen;Kirchheimer Str. 87;73269;Hochdorf;Baden-Württemberg;Deutschland;48.690280;9.457840;https://hofladen.info/hofladen/holzers-hofladen
Chilli Manufaktur Lüneburger Heide;Dannhorn 5a;29614;Soltau;Niedersachsen;Deutschland;52.957316;9.819601;https://hofladen.info/hofladen/chilli-manufaktur-luneburger-heide
Geflügelhof Ludwig;Kleinhegnach 18;71336;Waiblingen;Baden-Württemberg;Deutschland;48.846227;9.305434;https://hofladen.info/hofladen/geflugelhof-ludwig
Biohof Moll;Haunswieser Str. 9;86444;Affing;Bayern;Deutschland;48.461985;10.985805;https://hofladen.info/hofladen/biohof-moll
Landmarkt Wey;Wey 64 (direkt am Kreisverkehr);41363;Jüchen;Nordrhein-Westfalen;Deutschland;51.134413;6.503584;https://hofladen.info/hofladen/landmarkt-wey
Gemüsewerkstatt Grünschnabel;Schenkstraße 37 OT Cobstädt;99869;Drei Gleichen;Thüringen;Deutschland;50.922450;10.835930;https://hofladen.info/hofladen/gemusewerkstatt-grunschnabel
Frischmilchautomat am Edeka Malchow;Stauffenbergstraße 9;17213;Malchow;Mecklenburg-Vorpommern;Deutschland;53.478400;12.424350;https://hofladen.info/hofladen/frischmilchautomat-am-edeka-malchow
Stephan's Hofladen ;Kleiner Waldsee 1;39217 ;Schönebeck;Sachsen-Anhalt;Deutschland;52.063195;11.802628;https://hofladen.info/hofladen/stephan-s-hofladen
Seefelder Landmilch;Seefeld 31;23843;Bad Oldesloe;Schleswig-Holstein;Deutschland;53.849270;10.372910;https://hofladen.info/hofladen/seefelder-landmilch
Hofladen am Westerwald ;Ershäuserstraße 10;37308;Schimberg;Thüringen;Deutschland;51.285030;10.180178;https://hofladen.info/hofladen/hofladen-am-westerwald
Kirchhof;An der Kirche 6;36211;Alheim;Hessen;Deutschland;51.025880;9.635410;https://hofladen.info/hofladen/kirchhof
Paulbauernhof;Gausburg 47;83416;Saaldorf-Surheim;Bayern;Deutschland;47.892710;12.945100;https://hofladen.info/hofladen/paulbauernhof
Birkenhof;Birkenhof 1;57234;Wilnsdorf-Wilgersdorf;Nordrhein-Westfalen;Deutschland;50.826620;8.141890;https://hofladen.info/hofladen/birkenhof-2
Frischmilchautomat am Famila;F.-Wilhelm-Raiffeisen-Straße 1C;17192;Waren;Mecklenburg-Vorpommern;Deutschland;53.519900;12.715720;https://hofladen.info/hofladen/frischmilchautomat-am-famila
Dithmarscher Gänsemarkt;Hauptstraße 1;25693;Gudendorf;Schleswig-Holstein;Deutschland;54.018667;9.111539;https://hofladen.info/hofladen/dithmarscher-gansemarkt
Fischerei Alt-Schwerin;Wendorf 4;17214;Alt Schwerin;Mecklenburg-Vorpommern;Deutschland;53.496290;12.332170;https://hofladen.info/hofladen/fischerei-alt-schwerin
Klostergut Heiningen;Gutshof 1 Klostergut Heiningen;38312;Heiningen;Niedersachsen;Deutschland;52.072560;10.555830;https://hofladen.info/hofladen/klostergut-heiningen
Krewelshof Eifel;Krewelshof 1;53894;Mechernich;Nordrhein-Westfalen;Deutschland;50.641824;6.697666;https://hofladen.info/hofladen/krewelshof-eifel
Inselkäserei Usedom;Welzin 30;17406;Usedom;Mecklenburg-Vorpommern;Deutschland;53.852206;13.963268;https://hofladen.info/hofladen/inselkaserei-usedom
BERGHOF;Im Langenborn 8;63825;Schöllkrippen;Bayern;Deutschland;50.079000;9.240680;https://hofladen.info/hofladen/berghof
Hofladen Vaterstetten;Baldhamer Str. 99;85591 ;Vaterstetten;Bayern;Deutschland;48.112190;11.783053;https://hofladen.info/hofladen/hofladen-vaterstetten
Frischmilchautomat im E-Center Rostock;Rigaer Str. 5;18107;Rostock;Mecklenburg-Vorpommern;Deutschland;54.139210;12.059170;https://hofladen.info/hofladen/frischmilchautomat-im-e-center-rostock
Kösterhof;Hermann-Ehlers-Str. 8;26160; Bad Zwischenahn;Niedersachsen;Deutschland;53.167930;8.147210;https://hofladen.info/hofladen/kosterhof
Ziegenhof Peter;Niedertopfstedter Str. 1;99718;Greußen;Thüringen;Deutschland;51.233510;10.955410;https://hofladen.info/hofladen/ziegenhof-peter
Essig Schneider;Am Bahnhof 2;01774;Klingenberg;Sachsen;Deutschland;50.922694;13.500690;https://hofladen.info/hofladen/essig-schneider-3
Hofladen Jopp;Im Kornfeld 9;71696;Möglingen;Baden-Württemberg;Deutschland;48.867730;9.136200;https://hofladen.info/hofladen/hofladen-jopp
Biohof Lecker;Niederheining 1;83410;Laufen;Bayern;Deutschland;47.907880;12.941430;https://hofladen.info/hofladen/biohof-lecker
Hof Dehlfing;Nienburger Str. 68;49453;Rehden;Niedersachsen;Deutschland;52.609237;8.490361;https://hofladen.info/hofladen/hof-dehlfing
Hildinger Honig;Schwarzbronn 11;97993;Creglingen;Baden-Württemberg;Deutschland;49.471439;10.029969;https://hofladen.info/hofladen/hildinger-honig
Obsthof Ramdohr;Hollernstr. 156;21723;Hollern-Twielenfleth;Niedersachsen;Deutschland;53.602760;9.529760;https://hofladen.info/hofladen/obsthof-ramdohr
Hofladen Biohof Braun;14 Hohbergstraße;71665;Vaihingen Enz;Baden-Württemberg;Deutschland;48.916322;8.935109;https://hofladen.info/hofladen/hofladen-biohof-braun
Mannschreck Weine Vinomat 24/7 (Weinautomat);Hauptstraße 80;71384;Weinstadt ;Baden-Württemberg;Deutschland;48.785050;9.364758;https://hofladen.info/hofladen/mannschreck-weine-vinomat-24-7-weinautomat
Gärtnerei & Hofladen Langenwolschendorf;Am Schafteich 7;7937;Langenwolschendorf;Thüringen;Deutschland;50.640674;11.967196;https://hofladen.info/hofladen/gartnerei-hofladen-langenwolschendorf-2
Selbsterntefeld Gut Vockrath;Gut Vockrath  (Vockrather Weg);41472;Neuss;Nordrhein-Westfalen;Deutschland;51.153024;6.639175;https://hofladen.info/hofladen/selbsterntefeld-gut-vockrath
Frische Automat David´s Biohof;Waldemarstr. 52;18057;Rostock;Mecklenburg-Vorpommern;Deutschland;54.088054;12.113476;https://hofladen.info/hofladen/frische-automat-david%C2%B4s-biohof
Stautenhof;Darderhöfe 1a;47877 ;Willich;Nordrhein-Westfalen;Deutschland;51.282524;6.472568;https://hofladen.info/hofladen/stautenhof
Diet's Honigscheune;Neuschönburger Straße 10b;8132;Mülsen;Sachsen;Deutschland;50.708357;12.624207;https://hofladen.info/hofladen/diet-s-honigscheune-imkerei-dieter-scharf
Talhof;Talhof 1;89522;Heidenheim;Baden-Württemberg;Deutschland;48.671860;10.131610;https://hofladen.info/hofladen/talhof
Nonies Hof;Heidäckersiedlung 4;74924;Neckarbischofsheim;Baden-Württemberg;Deutschland;49.306300;8.972670;https://hofladen.info/hofladen/nonies-hof
Frischmilchautomat im Edeka Zöllick;Hermannstraße 30;18055;Rostock;Mecklenburg-Vorpommern;Deutschland;54.082950;12.135150;https://hofladen.info/hofladen/frischmilchautomat-im-edeka-zollick
Imkerei Tietjen;Schulstrasse 6;27419 ;Klein Meckelsen;Niedersachsen;Deutschland;53.305801;9.451901;https://hofladen.info/hofladen/imkerei-tietjen
Obsthof Wenz;Obsthof 1 Gewann Rotebusch;76327;Pfinztal;Baden-Württemberg;Deutschland;48.985233;8.527893;https://hofladen.info/hofladen/obsthof-wenz
Hofladen Imkerii Söte Deern;Mitteldeich 1;25845;Nordstrand;Schleswig-Holstein;Deutschland;54.503140;8.816190;https://hofladen.info/hofladen/hofladen-imkerii-sote-deern
BERGSDORFER WIESENRIND;Liebenberger Weg 12c;16792;Zehdenick;Brandenburg;Deutschland;52.922229;13.255241;https://hofladen.info/hofladen/bergsdorfer-wiesenrind
Frischmilchautomat in Marihn;;17217;Marihn;Mecklenburg-Vorpommern;Deutschland;53.520894;12.995850;https://hofladen.info/hofladen/frischmilchautomat-in-marihn
homemade;Karstedtshofer Straße 2;16909;Wittstock;Brandenburg;Deutschland;53.099543;12.465955;https://hofladen.info/hofladen/homemade
Bornwiesenhof;Hußweilerstraße 40;55767;Wilzenberg-Hußweiler;Rheinland-Pfalz;Deutschland;49.701750;7.227790;https://hofladen.info/hofladen/bornwiesenhof
Eekenhof;Flachsweg 40;26316;Varel;Niedersachsen;Deutschland;53.373730;8.140330;https://hofladen.info/hofladen/eekenhof
Hofladen Reinstorf;Hauptstraße 9;23992;Zurow;Mecklenburg-Vorpommern;Deutschland;53.847741;11.640754;https://hofladen.info/hofladen/hofladen-reinstorf
Hof Kruse;Sarninghausen 24;31595;Steyerberg;Niedersachsen;Deutschland;52.567620;8.977520;https://hofladen.info/hofladen/hof-kruse
Hainich Hofladen;An der Leuba 118;9322;Penig;Sachsen;Deutschland;50.970190;12.678700;https://hofladen.info/hofladen/hainich-hofladen
Kolvenbacher Ziegenhof;Konradgasse 1;53902;Bad Münstereifel;Nordrhein-Westfalen;Deutschland;50.532950;6.750760;https://hofladen.info/hofladen/kolvenbacher-ziegenhof
Biolandhof Schulze Wethmar;Waldweg 3;44534;Lünen;Nordrhein-Westfalen;Deutschland;51.623910;7.558530;https://hofladen.info/hofladen/biolandhof-schulze-wethmar
Altenweddinger Geflügelhof;Breite Straße 45;39171;Sülzetal;Sachsen-Anhalt;Deutschland;51.993748;11.534116;https://hofladen.info/hofladen/altenweddinger-geflugelhof
Gut Gadewitz;Gadewitz Nr. 10;4720;Großweitzschen;Sachsen;Deutschland;51.159156;13.136410;https://hofladen.info/hofladen/gut-gadewitz
Hofgut Hohenwald;Oberurseler Str. 69;61476;Kronberg im Taunus;Hessen;Deutschland;50.183720;8.548840;https://hofladen.info/hofladen/hofgut-hohenwald
Hofladen Späth;Späthstraße 80/81;12437;Berlin;Brandenburg;Deutschland;52.454336;13.473725;https://hofladen.info/hofladen/hofladen-spath
Hof Huxhardt;Huxhardt 1;58579;Schalksmühle;Nordrhein-Westfalen;Deutschland;51.254640;7.508230;https://hofladen.info/hofladen/hof-huxhardt
Kartoffelhof Moorschlatt;Wildeshauser Landstraße 103;27777;Ganderkesee;Niedersachsen;Deutschland;52.975449;8.523530;https://hofladen.info/hofladen/kartoffelhof-moorschlatt
Bioland-Imkerei Lahres;Am Gutshof 3;15345;Garzau-Garzin;Brandenburg;Deutschland;52.534382;13.944537;https://hofladen.info/hofladen/bioland-imkerei-lahres
Herrmanns Hof ;Dorfstr. 22 ;06184;Kabelsketal;Sachsen-Anhalt;Deutschland;51.417739;12.145561;https://hofladen.info/hofladen/herrmanns-hof
Wendenborsteler Hofladen;Clausberg 2;31634;Steimbke;Niedersachsen;Deutschland;52.646445;9.435591;https://hofladen.info/hofladen/wendenborsteler-hofladen
Lädle;Riegenhof 4;74535;Mainhardt;Baden-Württemberg;Deutschland;49.078014;9.571451;https://hofladen.info/hofladen/ladle
Herbst-Hof;Kreischaer Str. 6;4758;Oschatz;Sachsen;Deutschland;51.280122;13.091758;https://hofladen.info/hofladen/herbst-hof
Vierfelderhof;Groß-Glienicker Weg 30;14089;Berlin;Berlin;Deutschland;52.482808;13.171991;https://hofladen.info/hofladen/vierfelderhof
Dorfschäferei Palmzin;Chausseestrasse 03;18334;Semlow;Mecklenburg-Vorpommern;Deutschland;54.180990;12.624370;https://hofladen.info/hofladen/dorfschaferei-palmzin
Die Ziegerei;Eschenhorst 7;27330;Asendorf;Niedersachsen;Deutschland;52.752580;8.955320;https://hofladen.info/hofladen/die-ziegerei
Klosterhofspargel;Zand 1;47638;Straelen;Nordrhein-Westfalen;Deutschland;51.435140;6.267920;https://hofladen.info/hofladen/klosterhofspargel
Allgäu Hof Müller;Am Floschen 2;88410;Bad Wurzach;Baden-Württemberg;Deutschland;47.873240;9.955160;https://hofladen.info/hofladen/allgau-hof-muller
Jüttes Weidberg-Hof;Am Weidberg 1;34233;Fuldatal;Hessen;Deutschland;51.379280;9.499170;https://hofladen.info/hofladen/juttes-weidberg-hof
Landbauernhof Hohreute;Hohreutehof 83;88696;Owingen;Baden-Württemberg;Deutschland;47.814218;9.173031;https://hofladen.info/hofladen/landbauernhof-hohreute
Bühlertal Alpakas GbR ;Geifertshofer Str. 19 19;74426;Bühlerzell;Baden-Württemberg;Deutschland;49.002686;9.915206;https://hofladen.info/hofladen/buhlertal-alpakas-gbr
Erdbeerparadies Krähenwinkel;Hainhäuser Weg 60 Ecke Sportplatzweg ;30855;Langenhagen;Niedersachsen;Deutschland;52.473429;9.740839;https://hofladen.info/hofladen/erdbeerparadies-krahenwinkel
Spargelhof Schoofs;Brüxkener Straße 26;47638;Straelen;Nordrhein-Westfalen;Deutschland;51.401300;6.250185;https://hofladen.info/hofladen/spargelhof-schoofs
Jagsttalranch;Großforst 5;74582;Gerabronn-Großforst;Baden-Württemberg;Deutschland;49.225063;9.878575;https://hofladen.info/hofladen/jagsttalranch
Tenkhoff;Dattelner Straße 84;59399;Olfen;Nordrhein-Westfalen;Deutschland;51.682750;7.358720;https://hofladen.info/hofladen/tenkhoff
Spreewälder Bauernladen;Ringchaussee 30;03096;Burg;Brandenburg;Deutschland;51.848001;14.103305;https://hofladen.info/hofladen/spreewalder-bauernladen
Der kleine Hofladen ;Jeebener Dorfstr. 268 ;38489;Beetzendorf;Sachsen-Anhalt;Deutschland;52.681319;11.089884;https://hofladen.info/hofladen/der-kleine-hofladen
Hofladen Gut Rothenhausen;Gut Rothenhausen 6;23860;Groß Schenkenberg;Schleswig-Holstein;Deutschland;53.805220;10.600070;https://hofladen.info/hofladen/hofladen-gut-rothenhausen
Meyer's Hof;Burgdorfer Str. 38;31303;Burgdorf;Niedersachsen;Deutschland;52.485300;10.008560;https://hofladen.info/hofladen/meyer-s-hof
Gut Wilhelmsdorf;Verler Straße 248;33689;Bielefeld;Nordrhein-Westfalen;Deutschland;51.925860;8.552270;https://hofladen.info/hofladen/gut-wilhelmsdorf
Spargelhof Allofs;Broecksteg 5;47608;Geldern;Nordrhein-Westfalen;Deutschland;51.504230;6.234570;https://hofladen.info/hofladen/spargelhof-allofs
Weihnachtsbäume Meßthaler;Brechhausstr. 14 Verkauf zwischen Wolframs-Eschenbach und Waizendorf;91639;Wolframs-Eschenbach;Bayern;Deutschland;49.223974;10.716391;https://hofladen.info/hofladen/weihnachtsbaume-me%C3%9Fthaler
Rainer Audehm;Dorfstraße 14;29643;Neuenkirchen-Tewel;Niedersachsen;Deutschland;53.066375;9.663100;https://hofladen.info/hofladen/rainer-audehm
Spargelhof Pasch;Brüxkener-Str. 24;47638;Straelen;Nordrhein-Westfalen;Deutschland;51.401090;6.249820;https://hofladen.info/hofladen/spargelhof-pasch
Eierhüttle;Obermaibach;74535;Mainhardt;Baden-Württemberg;Deutschland;49.078054;9.557513;https://hofladen.info/hofladen/eierhuttle
Steinbecker Hofladen;Dorfstraße 10;23948;Steinbeck;Mecklenburg-Vorpommern;Deutschland;53.996950;11.139390;https://hofladen.info/hofladen/steinbecker-hofladen
Steinkrögers Hofladen;Nordfeldweg 32;33659;Bielefeld;Nordrhein-Westfalen;Deutschland;51.963506;8.511991;https://hofladen.info/hofladen/steinkrogers-hofladen
Hof Blohme;Hagener Str. 3;27299;Langwedel;Niedersachsen;Deutschland;52.980262;9.113882;https://hofladen.info/hofladen/hof-blohme
Obsthof Hornemann;Am Schachtteich 1;39171;Sülzetal;Sachsen-Anhalt;Deutschland;52.009500;11.513450;https://hofladen.info/hofladen/obsthof-hornemann
Gut Bliesdorf;Hauptstraße 40;23847;Bliestorf;Schleswig-Holstein;Deutschland;53.765680;10.576820;https://hofladen.info/hofladen/gut-bliesdorf
Pröhl's Hofladen;Dorfstraße 22;21407;Deutsch Evern;Niedersachsen;Deutschland;53.201127;10.438892;https://hofladen.info/hofladen/prohl-s-hofladen
Hof Beuke;Dorfstr. 55;27239;Twistringen;Niedersachsen;Deutschland;52.792788;8.621030;https://hofladen.info/hofladen/hof-beuke
Daxlberg;Daxlberg 1;83083;Riedering;Bayern;Deutschland;47.840120;12.217480;https://hofladen.info/hofladen/daxlberg
Erdbeerhof Stegemannshof;Stegemannshof 4;17291;Prenzlau;Brandenburg;Deutschland;53.336267;13.922784;https://hofladen.info/hofladen/erdbeerhof-stegemannshof
Imkerei Voigthof;Paulmannshavekost 2b;29358;Eicklingen;Niedersachsen;Deutschland;52.542336;10.230992;https://hofladen.info/hofladen/imkerei-voigthof
Das tapfere Bäuerlein ;Bahnhofstrasse 8;37293 ;Herleshausen;Hessen;Deutschland;51.005904;10.163410;https://hofladen.info/hofladen/das-tapfere-bauerlein
Hagenester Hofladen;Hagenest 38;4565;Regis-Breitingen;Sachsen;Deutschland;51.087954;12.357775;https://hofladen.info/hofladen/hagenester-hofladen
Imkerei Honigbüchse;Alter Grenzweg 19;29614;Soltau;Niedersachsen;Deutschland;52.976666;9.828950;https://hofladen.info/hofladen/imkerei-honigbuchse
Frischmilchautomat im Rewe;Röbeler Straße 45;16909;Wittstock;Brandenburg;Deutschland;53.170940;12.497520;https://hofladen.info/hofladen/frischmilchautomat-im-rewe
Hof Sonnenberg;Hof Sonnenberg;63619;Bad Orb;Hessen;Deutschland;50.241880;9.327050;https://hofladen.info/hofladen/hof-sonnenberg
Pauls Spargel;Genholter Straße 30;41379;Brüggen;Nordrhein-Westfalen;Deutschland;51.258992;6.190120;https://hofladen.info/hofladen/pauls-spargel
Spargelhof Buchholz;Röddenser Dorfstr. 4;31275;Lehrte;Niedersachsen;Deutschland;52.416120;9.980210;https://hofladen.info/hofladen/spargelhof-buchholz
Rattstadter Milch- und Käsehof;Haldenstraße 2/1;73479;Ellwangen;Baden-Württemberg;Deutschland;48.975580;10.168520;https://hofladen.info/hofladen/rattstadter-milch-und-kasehof
Hofladen Imkerei Brauße;Blankenseer Dorfstraße 2;14959;Blankensee;Brandenburg;Deutschland;52.238769;13.126969;https://hofladen.info/hofladen/hofladen-imkerei-brau%C3%9Fe
Hofladen Gut Temmen;Lindenallee 3;17268;Temmen;Brandenburg;Deutschland;53.095640;13.754280;https://hofladen.info/hofladen/hofladen-gut-temmen
Naturhof Kevelaer;Altwettener-Weg 12;47625;Kevelaer;Nordrhein-Westfalen;Deutschland;51.582060;6.299348;https://hofladen.info/hofladen/naturhof-kevelaer
Dettelbach Obst Liggeringen;Dettelbachstraße;78315;Radolfzell;Baden-Württemberg;Deutschland;47.784269;9.018917;https://hofladen.info/hofladen/dettelbach-obst-liggeringen
Hofladen Medewege;Hauptstraße 16;19055;Schwerin;Mecklenburg-Vorpommern;Deutschland;53.660480;11.398680;https://hofladen.info/hofladen/hofladen-medewege
Weihersmühle;Weihersweg 27;97650;Fladungen;Bayern;Deutschland;50.524478;10.124708;https://hofladen.info/hofladen/weihersmuhle
Jettes Hofladen;Am Eulenturm 2 ;17268 ;Templin;Brandenburg;Deutschland;53.117595;13.501910;https://hofladen.info/hofladen/jettes-hofladen
Agrargesellschaft Chemnitz;Gartenstraße 1;17039;Chemnitz;Mecklenburg-Vorpommern;Deutschland;53.582020;13.157340;https://hofladen.info/hofladen/agrargesellschaft-chemnitz
Leitzachtaler Ziegenhof;Sandbichl 2+4;83730;Fischbachau;Bayern;Deutschland;47.716190;11.945220;https://hofladen.info/hofladen/leitzachtaler-ziegenhof
Angela Jöst;Abtsteinacher Str. 12;69488;Birkenau;Hessen;Deutschland;49.546174;8.760239;https://hofladen.info/hofladen/angela-jost
Forellengut Rosengarten;Untere Neumühle 48-57;54441;Trassem;Rheinland-Pfalz;Deutschland;49.565513;6.522870;https://hofladen.info/hofladen/forellengut-rosengarten
Ziegenhof Gülzer Geißen auf dem Wochenmakt in Boizenburg;Am Markt Wochenmarktplatz;19258;Boizenburg / Elbe;Mecklenburg-Vorpommern;Deutschland;53.374740;10.723150;https://hofladen.info/hofladen/ziegenhof-gulzer-gei%C3%9Fen-auf-dem-wochenmakt-in-boizenburg
Mauch Wolfgang;Gebersheimer str.5;71254;Ditzingen - Schöckingen;Baden-Württemberg;Deutschland;48.843778;9.029039;https://hofladen.info/hofladen/mauch-wolfgang
Hartmut Trautvetter;Dorfstr. 2 2;39345;Wedringen;Sachsen-Anhalt;Deutschland;52.276110;11.466252;https://hofladen.info/hofladen/hartmut-trautvetter
Obsthof Schröder;Hinterbrack 6 ;21635;Jork;Niedersachsen;Deutschland;53.545770;9.762280;https://hofladen.info/hofladen/obsthof-schroder
Hofladen Rote Rübe;Kirchweg 1;34260;Niederkaufungen;Hessen;Deutschland;51.285430;9.601900;https://hofladen.info/hofladen/hofladen-rote-rube
Hofbäckerei Schmidt;Dornwiesenhof 1;74427;Fichtenberg;Baden-Württemberg;Deutschland;48.988090;9.747720;https://hofladen.info/hofladen/hofbackerei-schmidt
Alpakahof am Iserberg;Dorfstraße 10;23936;Hamberge;Mecklenburg-Vorpommern;Deutschland;53.874270;11.237830;https://hofladen.info/hofladen/alpakahof-am-iserberg
Obsthof Lindicke;Am Plessower Eck 1;14542;Werder;Brandenburg;Deutschland;52.380240;12.868130;https://hofladen.info/hofladen/obsthof-lindicke
SoLaWi Hofladen;Weberstraße 37;28203;Bremen;Niedersachsen;Deutschland;53.071759;8.821789;https://hofladen.info/hofladen/solawi-hofladen
Hof Buschsieweke;Westring 21;33397;Rietberg;Nordrhein-Westfalen;Deutschland;51.832420;8.388190;https://hofladen.info/hofladen/hof-buschsieweke
Bio-Hof Mayer;Hengelgasse 1;74423;Obersontheim;Baden-Württemberg;Deutschland;49.024702;9.846387;https://hofladen.info/hofladen/bio-hof-mayer
Milchschafhof Brünjes;Ostendorf 51;27432;Bremervörde;Niedersachsen;Deutschland;53.584970;9.148100;https://hofladen.info/hofladen/milchschafhof-brunjes
Spargelhof Andermann;Poststraße 6;31626;Haßbergen;Niedersachsen;Deutschland;52.731950;9.231870;https://hofladen.info/hofladen/spargelhof-andermann
Frische Eier;Lichtentann 42;15838;Am Mellensee;Brandenburg;Deutschland;52.172300;13.394240;https://hofladen.info/hofladen/frische-eier
Landgut Klamroth;Westerhäuser Schützenplatz 1;6502;Thale;Sachsen-Anhalt;Deutschland;51.810460;11.060040;https://hofladen.info/hofladen/landgut-klamroth
Rokitta's Kaffeemanufaktur;Gremersdorfer Str. 7;18461;Gremersdorf-Buchholz;Mecklenburg-Vorpommern;Deutschland;54.129832;12.883409;https://hofladen.info/hofladen/rokitta-s-kaffeemanufaktur
Schwalbenhof;Rathausstr. 37;55608;Berschweiler;Rheinland-Pfalz;Deutschland;49.772410;7.387420;https://hofladen.info/hofladen/schwalbenhof
Obstbau & Brennerei Ickert;Neuensteiner Steige 5;74613;Öhringen;Baden-Württemberg;Deutschland;49.178046;9.556580;https://hofladen.info/hofladen/obstbau-brennerei-ickert
Schiebers Bauernhof;Lindich 2;74523;Schwäbisch Hall;Baden-Württemberg;Deutschland;49.084360;9.696640;https://hofladen.info/hofladen/schiebers-bauernhof
Obsthof Bey;Groß Hove 136 ;21635;Jork;Niedersachsen;Deutschland;53.530790;9.761020;https://hofladen.info/hofladen/obsthof-bey
Huxhardter Milchhäusel am Stöcken;Stöcken 1;58339;Breckerfeld;Nordrhein-Westfalen;Deutschland;51.260390;7.506750;https://hofladen.info/hofladen/huxhardter-milchhausel-am-stocken
Der kleine Hofladen in Alt-Sammit  bei Krakow am See;Lindenstrasse 37 OT ALT-SAMMIT;18292;Krakow am See,OT Alt-Sammit ;Mecklenburg-Vorpommern;Deutschland;53.644563;12.228584;https://hofladen.info/hofladen/der-kleine-hofladen-in-alt-sammit-bei-krakow-am-see
Sulzburghof Kuch;Max Leuze Str. 10-16;73252;Lenningen;Baden-Württemberg;Deutschland;48.564590;9.454760;https://hofladen.info/hofladen/sulzburghof-kuch
Vulkanhof Ziegenkäserei;Vulkanstr. 29;54558;Gillenfeld;Rheinland-Pfalz;Deutschland;50.128380;6.914380;https://hofladen.info/hofladen/vulkanhof-ziegenkaserei
KEKILA Fruchtsäfte;Grüne Aue 18;02708;Lawalde-Lauba;Sachsen;Deutschland;51.080022;14.576125;https://hofladen.info/hofladen/kekila-fruchtsafte
Mosel-Weinversand;Müller Thurgau Straße 15;54536;Kröv;Rheinland-Pfalz;Deutschland;49.980356;7.084921;https://hofladen.info/hofladen/mosel-weinversand
Frischmilchautomat am Globus;Globusring 2;17207;Roggentin;Mecklenburg-Vorpommern;Deutschland;54.075900;12.201830;https://hofladen.info/hofladen/frischmilchautomat-am-globus
Schultzens Siedlerhof;Karl-Liebknecht-Straße 17;14542;Werder (Havel);Brandenburg;Deutschland;52.348176;12.883078;https://hofladen.info/hofladen/schultzens-siedlerhof
Eichhälderhof Lädle GbR;Eichhälderhof 1;75203;Königsbach-Stein;Baden-Württemberg;Deutschland;48.980549;8.595723;https://hofladen.info/hofladen/eichhalderhof-ladle-gbr
Hof Holste;Ortende 5;27327;Martfeld;Niedersachsen;Deutschland;52.873784;9.072148;https://hofladen.info/hofladen/hof-holste
Hof Walden;Große Bauernreihe 6;18317;Saal;Mecklenburg-Vorpommern;Deutschland;54.296150;12.526280;https://hofladen.info/hofladen/hof-walden
Spargel- und Erdbeerhof Nuttelmann;Sarninghausen 3;31595;Steyerberg;Niedersachsen;Deutschland;52.569350;8.997290;https://hofladen.info/hofladen/spargel-und-erdbeerhof-nuttelmann
Schafhaltung Küthe;Mühlchenstraße 7;57078;Siegen;Nordrhein-Westfalen;Deutschland;50.933160;7.947200;https://hofladen.info/hofladen/schafhaltung-kuthe
Hofladen und Hofcafe Dahmen;Dorfstraße 2;17166;Dahmen;Mecklenburg-Vorpommern;Deutschland;53.662510;12.612810;https://hofladen.info/hofladen/hofladen-und-hofcafe-dahmen
Hofgut Kapellenhof;Auf dem alten Hof 1;63546;Hammersbach;Hessen;Deutschland;50.230160;8.948960;https://hofladen.info/hofladen/hofgut-kapellenhof
Schillings Hofladen;Hafenweg 45;18569;Schaprode;Mecklenburg-Vorpommern;Deutschland;54.513060;13.165660;https://hofladen.info/hofladen/schillings-hofladen
Bauernhof Burkart;Hauptstraße 7;74544;Michelbach an der Bilz;Baden-Württemberg;Deutschland;49.084940;9.752360;https://hofladen.info/hofladen/bauernhof-burkart
Kaplan's Hoflädele ;Bachhaupten 100;88356;Ostrach;Baden-Württemberg;Deutschland;47.979821;9.434219;https://hofladen.info/hofladen/kaplan-s-hofladele
Täler-Straußenfarm Hellborn;Hellborn 29;07646;Renthendorf;Thüringen;Deutschland;50.814064;11.872508;https://hofladen.info/hofladen/taler-strau%C3%9Fenfarm-hellborn
Hofladen Melder;Karlsruher Str. 55;76676;Graben-Neudorf;Baden-Württemberg;Deutschland;49.155173;8.482825;https://hofladen.info/hofladen/hofladen-melder
